date,Ttb,Tx,Tn,R,Utb,Un
2021/05/16,30.2,34.7,26.5,,78.0,62.0
2021/05/17,29.2,33.6,25.7,,80.0,68.0
2021/05/18,28.9,32.6,27.0,,83.0,77.0
2021/05/19,29.6,33.8,26.8,,81.0,71.0
2021/05/20,29.3,34.5,25.5,17.3,83.0,65.0
2021/05/21,29.8,33.3,27.5,,81.0,76.0
2021/05/22,30.7,35.0,27.5,,78.0,64.0
2021/05/23,30.8,35.1,28.0,,79.0,69.0
2021/05/24,25.9,32.1,23.1,45.9,84.0,72.0
2021/05/25,25.8,29.1,22.5,23.4,80.0,76.0
2021/05/26,27.8,32.9,24.0,2.0,84.0,69.0
2021/05/27,29.6,34.5,25.4,,77.0,60.0
2021/05/28,29.0,33.2,24.8,,80.0,66.0
2021/05/29,29.6,34.2,26.2,,83.0,71.0
2021/05/30,30.9,35.1,27.3,,80.0,67.0
2021/05/31,31.0,35.6,26.4,,81.0,64.0
2021/06/01,31.3,35.7,27.5,,81.0,61.0
2021/06/02,30.7,36.3,26.5,,78.0,70.0
2021/06/03,30.7,36.3,26.0,0.0,79.0,62.0
2021/06/04,24.8,33.0,23.2,48.4,83.0,74.0
2021/06/05,25.8,31.5,22.1,,82.0,71.0
2021/06/06,27.6,33.3,23.5,,82.0,63.0
2021/06/07,28.3,33.6,24.3,,75.0,58.0
2021/06/08,27.8,32.6,24.9,,82.0,71.0
2021/06/09,28.2,32.4,24.9,,83.0,76.0
2021/06/10,27.8,33.1,25.0,1.1,86.0,63.0
2021/06/11,26.3,32.6,24.0,36.8,93.0,87.0
2021/06/12,28.6,34.0,24.5,15.2,82.0,61.0
2021/06/13,27.9,32.5,25.1,14.0,83.0,63.0
2021/06/14,27.7,31.8,24.7,0.9,87.0,72.0
2021/06/15,28.9,32.5,25.5,1.5,83.0,67.0
2021/06/16,30.1,35.2,25.6,,79.0,59.0
2021/06/17,30.7,35.7,26.0,,78.0,61.0
2021/06/18,30.8,35.3,26.9,,78.0,61.0
2021/06/19,31.3,36.6,26.1,,76.0,58.0
2021/06/20,31.6,38.6,25.7,,73.0,52.0
2021/06/21,31.2,37.5,26.0,,78.0,54.0
2021/06/22,30.8,34.2,27.6,,73.0,63.0
2021/06/23,28.8,32.1,26.0,5.7,84.0,74.0
2021/06/24,26.2,30.4,23.2,39.9,91.0,86.0
2021/06/25,27.8,31.6,24.8,,88.0,75.0
2021/06/26,28.0,33.1,23.8,1.4,83.0,67.0
2021/06/27,29.5,34.5,24.5,,75.0,59.0
2021/06/28,30.2,34.2,26.2,,82.0,63.0
2021/06/29,29.2,33.3,26.0,16.7,84.0,72.0
2021/06/30,28.1,33.5,24.4,55.9,84.0,66.0
2021/07/01,29.5,33.3,26.0,,85.0,69.0
2021/07/02,29.4,34.1,26.3,,85.0,68.0
2021/07/03,27.2,30.0,25.3,3.7,91.0,85.0
2021/07/04,28.4,35.3,24.6,,85.0,66.0
2021/07/05,28.3,32.3,26.5,7.0,85.0,68.0
2021/07/06,28.4,35.5,25.3,8.3,86.0,58.0
2021/07/07,29.7,35.2,25.5,,80.0,65.0
2021/07/08,27.7,32.4,25.3,21.1,85.0,73.0
2021/07/09,27.7,33.1,24.8,8.5,86.0,73.0
2021/07/10,28.2,34.3,24.5,0.0,81.0,60.0
2021/07/11,28.3,34.2,23.7,,79.0,60.0
2021/07/12,29.3,34.6,24.5,,78.0,62.0
2021/07/13,29.3,34.3,24.9,,78.0,66.0
2021/07/14,30.0,35.2,25.8,,76.0,65.0
2021/07/15,30.1,35.1,25.7,,74.0,57.0
2021/07/16,29.7,35.6,24.2,,75.0,58.0
2021/07/17,29.7,35.5,24.3,,77.0,59.0
2021/07/18,27.1,32.4,25.4,3.8,88.0,84.0
2021/07/19,27.6,32.7,24.2,0.8,88.0,77.0
2021/07/20,27.1,33.2,25.7,0.0,89.0,75.0
2021/07/21,28.1,35.0,24.5,0.0,82.0,55.0
2021/07/22,27.2,32.2,24.9,1.1,89.0,74.0
2021/07/23,27.2,30.8,25.2,10.9,93.0,86.0
2021/07/24,29.6,36.4,24.5,,79.0,53.0
2021/07/25,27.5,33.8,25.5,,86.0,69.0
2021/07/26,29.1,35.4,24.3,,80.0,59.0
2021/07/27,29.6,35.7,25.9,0.0,78.0,66.0
2021/07/28,28.0,35.7,25.1,33.5,87.0,62.0
2021/07/29,27.8,35.8,24.8,4.7,87.0,64.0
2021/07/30,29.5,35.1,25.1,,84.0,70.0
2021/07/31,30.3,35.4,26.6,,83.0,64.0
2021/08/01,26.8,31.2,24.5,48.3,92.0,86.0
2021/08/02,28.2,35.8,25.2,8.4,85.0,63.0
2021/08/03,28.5,36.1,23.6,,84.0,63.0
2021/08/04,29.2,36.8,24.5,,79.0,56.0
2021/08/05,29.2,35.8,25.5,,86.0,67.0
2021/08/06,30.1,36.7,25.5,,86.0,73.0
2021/08/07,31.1,36.8,26.4,,84.0,65.0
2021/08/08,29.8,35.2,27.0,0.6,86.0,69.0
2021/08/09,28.9,33.9,25.7,1.1,88.0,66.0
2021/08/10,28.4,31.5,26.1,,88.0,78.0
2021/08/11,27.2,32.3,24.7,2.7,88.0,77.0
2021/08/12,28.2,33.2,24.1,19.7,85.0,69.0
2021/08/13,29.6,34.2,25.4,,80.0,62.0
2021/08/14,28.4,32.5,26.4,4.2,89.0,74.0
2021/08/15,27.3,31.0,24.7,69.9,92.0,81.0
2021/08/16,28.7,34.5,25.0,7.4,86.0,65.0
2021/08/17,28.3,34.4,23.0,23.5,82.0,69.0
2021/08/18,29.2,34.7,25.3,,81.0,57.0
2021/08/19,28.3,33.8,23.7,6.2,82.0,60.0
2021/08/20,29.6,34.3,25.8,,81.0,61.0
2021/08/21,29.4,35.1,25.5,,83.0,71.0
2021/08/22,30.2,35.2,26.5,3.7,81.0,65.0
2021/08/23,28.1,31.3,24.6,2.8,88.0,84.0
2021/08/24,28.4,33.1,23.5,26.4,89.0,72.0
2021/08/25,28.6,34.7,24.6,2.9,83.0,63.0
2021/08/26,27.4,30.3,25.0,20.8,89.0,77.0
2021/08/27,27.1,32.7,24.5,0.7,87.0,63.0
2021/08/28,26.5,32.5,23.6,21.2,87.0,61.0
2021/08/29,26.8,33.6,23.0,,82.0,61.0
2021/08/30,27.9,33.7,23.9,,82.0,62.0
2021/08/31,29.0,34.7,24.8,0.1,81.0,59.0
2021/09/01,28.7,35.0,24.4,,80.0,54.0
2021/09/02,26.6,32.3,24.8,28.1,92.0,85.0
2021/09/03,27.9,34.0,24.5,30.7,87.0,69.0
2021/09/04,28.1,34.2,24.5,36.6,85.0,64.0
2021/09/05,25.8,31.5,24.8,47.5,94.0,90.0
2021/09/06,27.3,34.9,23.0,,85.0,62.0
2021/09/07,26.4,31.9,24.1,0.0,88.0,75.0
2021/09/08,26.3,32.4,23.6,20.7,90.0,69.0
2021/09/09,27.5,33.8,23.2,,84.0,61.0
2021/09/10,27.8,35.2,23.9,,83.0,57.0
2021/09/11,28.5,36.5,23.5,,82.0,54.0
2021/09/12,29.1,36.4,25.1,,83.0,59.0
2021/09/13,27.2,31.8,25.4,0.3,89.0,70.0
2021/09/14,24.4,31.1,23.3,34.8,95.0,91.0
2021/09/15,25.3,28.6,22.8,3.5,94.0,85.0
2021/09/16,26.8,31.2,24.4,4.0,89.0,76.0
2021/09/17,27.3,32.1,24.3,0.1,90.0,81.0
2021/09/18,27.6,33.2,23.8,,85.0,68.0
2021/09/19,27.8,32.6,24.5,,87.0,69.0
2021/09/20,28.2,33.7,24.6,,84.0,59.0
2021/09/21,27.9,34.5,23.8,,82.0,61.0
2021/09/22,26.1,32.2,23.5,0.6,90.0,78.0
2021/09/23,26.9,32.4,24.1,5.1,88.0,68.0
2021/09/24,26.1,31.8,23.0,0.0,89.0,69.0
2021/09/25,26.9,32.5,24.0,6.9,84.0,64.0
2021/09/26,26.2,32.5,23.5,4.2,88.0,65.0
2021/09/27,25.5,33.0,22.0,4.6,88.0,61.0
2021/09/28,26.5,33.7,22.5,,85.0,65.0
2021/09/29,27.5,34.4,23.6,,85.0,63.0
2021/09/30,28.2,34.3,24.0,,82.0,57.0
2021/10/01,28.0,33.5,24.6,,84.0,61.0
2021/10/02,26.6,29.7,24.7,,90.0,76.0
2021/10/03,26.8,32.5,23.6,,86.0,67.0
2021/10/04,27.6,34.4,23.7,,82.0,58.0
2021/10/05,26.7,33.8,22.3,10.7,84.0,58.0
2021/10/06,27.6,34.4,23.5,,83.0,59.0
2021/10/07,27.4,34.5,23.5,,81.0,53.0
2021/10/08,26.7,34.0,21.5,,79.0,53.0
2021/10/09,24.2,28.8,22.1,1.6,90.0,78.0
2021/10/10,23.8,26.7,22.2,10.9,89.0,76.0
2021/10/11,23.4,25.0,22.2,15.1,85.0,75.0
2021/10/12,23.2,28.7,20.0,,77.0,58.0
2021/10/13,23.3,27.2,20.3,0.0,75.0,64.0
2021/10/14,23.2,23.6,21.7,0.0,76.0,68.0
2021/10/15,21.5,22.8,20.4,7.2,90.0,86.0
2021/10/16,21.4,26.2,19.3,3.8,83.0,75.0
2021/10/17,20.4,24.2,18.5,1.9,74.0,59.0
2021/10/18,19.2,21.0,17.7,3.9,88.0,79.0
2021/10/19,22.5,27.3,19.1,0.9,90.0,75.0
2021/10/20,24.3,27.2,22.1,0.4,93.0,83.0
2021/10/21,21.6,25.4,18.2,18.6,87.0,77.0
2021/10/22,19.2,22.4,16.1,4.0,76.0,67.0
2021/10/23,19.2,25.6,15.5,,79.0,56.0
2021/10/24,20.5,27.0,17.0,,79.0,58.0
2021/10/25,21.0,28.3,17.0,,80.0,47.0
2021/10/26,21.0,27.8,16.2,,85.0,60.0
2021/10/27,23.4,30.2,18.5,,81.0,52.0
2021/10/28,22.2,25.2,20.5,3.6,87.0,71.0
2021/10/29,21.9,24.3,20.1,39.8,94.0,87.0
2021/10/30,19.5,22.6,18.0,31.2,96.0,92.0
2021/10/31,19.8,21.6,18.0,7.2,97.0,93.0
2021/11/01,20.2,21.3,19.1,1.8,93.0,90.0
2021/11/02,20.5,22.0,19.7,0.5,93.0,92.0
2021/11/03,21.8,25.7,19.0,2.0,92.0,80.0
2021/11/04,23.1,26.5,20.8,,93.0,84.0
2021/11/05,24.8,29.8,22.6,,91.0,80.0
2021/11/06,24.9,28.4,23.0,,90.0,82.0
2021/11/07,25.7,31.4,23.3,,85.0,68.0
2021/11/08,18.6,24.3,14.1,2.3,73.0,59.0
2021/11/09,18.6,24.7,13.8,,73.0,43.0
2021/11/10,19.0,23.0,17.1,,58.0,40.0
2021/11/11,17.8,25.8,12.5,,76.0,40.0
2021/11/12,19.4,24.0,16.5,,75.0,54.0
2021/11/13,18.8,22.2,16.7,,66.0,53.0
2021/11/14,18.2,22.5,14.6,,80.0,52.0
2021/11/15,19.9,25.0,16.7,,81.0,58.0
2021/11/16,19.4,20.6,18.7,0.6,93.0,91.0
2021/11/17,19.5,21.3,18.9,0.5,87.0,68.0
2021/11/18,18.9,23.7,17.1,,71.0,59.0
2021/11/19,18.0,20.4,15.7,0.5,93.0,84.0
2021/11/20,21.0,25.0,18.5,3.1,94.0,83.0
2021/11/21,23.5,28.8,20.7,1.7,91.0,77.0
2021/11/22,18.7,24.4,17.0,3.9,75.0,62.0
2021/11/23,16.0,18.5,14.4,,69.0,61.0
2021/11/24,15.8,18.6,14.5,0.6,71.0,57.0
2021/11/25,16.4,21.4,13.8,0.2,83.0,58.0
2021/11/26,18.2,23.5,12.8,,86.0,59.0
2021/11/27,18.4,24.1,15.2,,79.0,41.0
2021/11/28,17.3,26.8,11.3,,79.0,45.0
2021/11/29,18.3,27.5,12.4,,81.0,48.0
2021/11/30,19.0,24.5,14.7,,70.0,48.0
2021/12/01,15.5,24.0,10.4,,75.0,39.0
2021/12/02,13.6,23.5,7.0,,75.0,35.0
2021/12/03,13.7,24.4,7.5,,77.0,36.0
2021/12/04,14.3,25.2,8.0,,78.0,51.0
2021/12/05,14.6,24.8,8.5,,79.0,41.0
2021/12/06,15.0,25.0,9.2,,77.0,37.0
2021/12/07,14.0,24.7,7.1,,77.0,38.0
2021/12/08,15.6,25.2,8.3,,76.0,42.0
2021/12/09,17.9,20.6,15.6,,83.0,71.0
2021/12/10,19.2,25.4,15.7,,84.0,64.0
2021/12/11,20.4,24.5,17.9,,83.0,65.0
2021/12/12,18.6,22.7,16.3,,83.0,68.0
2021/12/13,17.3,20.3,15.7,,68.0,60.0
2021/12/14,14.7,19.7,10.7,,90.0,73.0
2021/12/15,17.5,22.3,15.5,,90.0,75.0
2021/12/16,18.8,24.1,15.2,,88.0,69.0
2021/12/17,18.3,23.2,15.5,,79.0,54.0
2021/12/18,17.1,22.2,15.5,,65.0,49.0
2021/12/19,14.7,22.7,9.0,,76.0,44.0
2021/12/20,17.5,22.4,14.4,,74.0,50.0
2021/12/21,17.1,23.7,12.0,,77.0,51.0
2021/12/22,16.3,25.0,10.7,,85.0,56.0
2021/12/23,16.6,24.5,11.4,,84.0,52.0
2021/12/24,18.4,23.0,14.5,,85.0,68.0
2021/12/25,18.4,22.9,15.5,0.2,90.0,71.0
2021/12/26,16.0,18.6,13.5,1.6,85.0,80.0
2021/12/27,11.4,13.6,10.0,2.9,84.0,74.0
2021/12/28,12.4,16.0,9.5,,79.0,66.0
2021/12/29,14.0,16.9,12.0,,84.0,70.0
2021/12/30,14.7,17.6,12.9,,76.0,68.0
2021/12/31,14.5,16.7,12.3,0.0,85.0,76.0
